SP_DID_089_clipped_2-0027|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|609792|611072
SP_DID_089_clipped_2-0028|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|613632|614144
SP_DID_089_clipped_2-0029|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|623104|623872
SP_DID_089_clipped_2-0030|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|624640|625664
SP_DID_089_clipped_2-0031|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|633088|750080
SP_DID_089_clipped_2-0032|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|750336|751360
SP_DID_089_clipped_2-0033|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|762624|763648
SP_DID_089_clipped_2-0034|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|773632|774144
SP_DID_089_clipped_2-0035|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|776448|776704
SP_DID_089_clipped_2-0036|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|776960|777472
SP_DID_089_clipped_2-0037|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|779008|780288
SP_DID_089_clipped_2-0038|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|787968|789248
SP_DID_089_clipped_2-0039|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|789760|791808
SP_DID_089_clipped_2-0040|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|792064|792320
SP_DID_089_clipped_2-0041|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|792832|795136
SP_DID_089_clipped_2-0042|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|797440|798464
SP_DID_089_clipped_2-0043|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|798720|800000
SP_DID_089_clipped_2-0044|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|804608|805632
SP_DID_089_clipped_2-0045|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|810240|816384
SP_DID_089_clipped_2-0046|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|824576|825344
SP_DID_089_clipped_2-0047|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|827136|847616
SP_DID_089_clipped_2-0048|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|854272|855552
SP_DID_089_clipped_2-0049|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|856576|859904
SP_DID_089_clipped_2-0050|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|862720|863488
SP_DID_089_clipped_2-0051|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|864768|865024
SP_DID_089_clipped_2-0052|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|876032|877312
SP_DID_089_clipped_2-0053|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|877568|879360
SP_DID_089_clipped_2-0054|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|890624|891648
SP_DID_089_clipped_2-0055|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|896768|900352
SP_DID_089_clipped_2-0056|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|901632|937216
SP_DID_089_clipped_2-0057|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|944640|946432
SP_DID_089_clipped_2-0058|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|949760|952064
SP_DID_089_clipped_2-0059|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|962560|963072
SP_DID_089_clipped_2-0060|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|964864|965120
SP_DID_089_clipped_2-0061|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|966144|1052416
SP_DID_089_clipped_2-0062|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1057792|1091328
SP_DID_089_clipped_2-0063|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1091584|1094400
SP_DID_089_clipped_2-0064|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1094656|1096448
SP_DID_089_clipped_2-0065|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1097728|1098240
SP_DID_089_clipped_2-0066|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1109248|1110016
SP_DID_089_clipped_2-0067|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1114368|1114880
SP_DID_089_clipped_2-0068|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1123840|1165312
SP_DID_089_clipped_2-0069|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1165824|1182976
SP_DID_089_clipped_2-0070|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1185024|1243648
SP_DID_089_clipped_2-0071|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1244160|1247232
SP_DID_089_clipped_2-0072|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1247488|1249536
SP_DID_089_clipped_2-0073|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1251584|1335296
SP_DID_089_clipped_2-0074|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1336832|1338368
SP_DID_089_clipped_2-0075|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1339392|1340672
SP_DID_089_clipped_2-0076|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1348864|1426944
SP_DID_089_clipped_2-0077|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1428992|1430016
SP_DID_089_clipped_2-0078|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1430528|1432320
SP_DID_089_clipped_2-0079|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1432832|1434880
SP_DID_089_clipped_2-0080|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1435136|1437440
SP_DID_089_clipped_2-0081|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1455616|1513728
SP_DID_089_clipped_2-0082|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1515008|1517312
SP_DID_089_clipped_2-0083|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1524480|1529856
SP_DID_089_clipped_2-0084|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1534208|1588736
SP_DID_089_clipped_2-0085|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1591040|1591808
SP_DID_089_clipped_2-0086|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1592064|1592320
SP_DID_089_clipped_2-0087|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1592576|1593856
SP_DID_089_clipped_2-0088|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1600256|1699328
SP_DID_089_clipped_2-0089|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1699840|1702144
SP_DID_089_clipped_2-0090|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1702912|1705216
SP_DID_089_clipped_2-0091|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1705472|1707264
SP_DID_089_clipped_2-0092|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1708032|1708544
SP_DID_089_clipped_2-0093|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1708800|1775104
SP_DID_089_clipped_2-0094|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1776384|1785088
SP_DID_089_clipped_2-0095|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1785344|1786624
SP_DID_089_clipped_2-0096|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1786880|1789184
SP_DID_089_clipped_2-0097|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1793792|1797888
SP_DID_089_clipped_2-0098|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1798144|1880064
SP_DID_089_clipped_2-0099|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1880576|1885952
SP_DID_089_clipped_2-0100|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1887488|1890048
SP_DID_089_clipped_2-0101|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1890304|1909760
SP_DID_089_clipped_2-0102|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1913856|1914368
SP_DID_089_clipped_2-0103|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1914624|1917696
SP_DID_089_clipped_2-0104|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1917952|1918464
SP_DID_089_clipped_2-0105|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1918976|1920000
SP_DID_089_clipped_2-0106|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1920768|1923072
SP_DID_089_clipped_2-0107|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1927424|1968128
SP_DID_089_clipped_2-0108|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1968384|1969664
SP_DID_089_clipped_2-0109|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1978624|1985536
SP_DID_089_clipped_2-0110|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1992192|1993472
SP_DID_089_clipped_2-0111|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1994240|1996032
SP_DID_089_clipped_2-0112|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1997056|1997312
SP_DID_089_clipped_2-0113|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1997568|1997824
SP_DID_089_clipped_2-0114|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|1998592|2109952
SP_DID_089_clipped_2-0115|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2111232|2114560
SP_DID_089_clipped_2-0116|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2115328|2152960
SP_DID_089_clipped_2-0117|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2153472|2155520
SP_DID_089_clipped_2-0118|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2156544|2157568
SP_DID_089_clipped_2-0119|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2158080|2158336
SP_DID_089_clipped_2-0120|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2158592|2159872
SP_DID_089_clipped_2-0121|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2160384|2184448
SP_DID_089_clipped_2-0122|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2186240|2186752
SP_DID_089_clipped_2-0123|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2187008|2187264
SP_DID_089_clipped_2-0124|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2188544|2189568
SP_DID_089_clipped_2-0125|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2191104|2194432
SP_DID_089_clipped_2-0126|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2196480|2316288
SP_DID_089_clipped_2-0127|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2316800|2344192
SP_DID_089_clipped_2-0128|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2345216|2375168
SP_DID_089_clipped_2-0129|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2375680|2376704
SP_DID_089_clipped_2-0130|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2381824|2385408
SP_DID_089_clipped_2-0131|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2387456|2387968
SP_DID_089_clipped_2-0132|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2389760|2390272
SP_DID_089_clipped_2-0133|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2395904|2396416
SP_DID_089_clipped_2-0134|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2396672|2397952
SP_DID_089_clipped_2-0135|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2400000|2400512
SP_DID_089_clipped_2-0136|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2401280|2403584
SP_DID_089_clipped_2-0137|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2410240|2411520
SP_DID_089_clipped_2-0138|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2412032|2413056
SP_DID_089_clipped_2-0139|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2414080|2414592
SP_DID_089_clipped_2-0140|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2416640|2416896
SP_DID_089_clipped_2-0141|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2418944|2419712
SP_DID_089_clipped_2-0142|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2421760|2491392
SP_DID_089_clipped_2-0143|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2491648|2492672
SP_DID_089_clipped_2-0144|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2494720|2494976
SP_DID_089_clipped_2-0145|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2495232|2495744
SP_DID_089_clipped_2-0146|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2496000|2496768
SP_DID_089_clipped_2-0147|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2498816|2499328
SP_DID_089_clipped_2-0148|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2501888|2511616
SP_DID_089_clipped_2-0149|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2512384|2582528
SP_DID_089_clipped_2-0150|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2583552|2583808
SP_DID_089_clipped_2-0151|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2584064|2585856
SP_DID_089_clipped_2-0152|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2586624|2595072
SP_DID_089_clipped_2-0153|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2595584|2598400
SP_DID_089_clipped_2-0154|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2598656|2598912
SP_DID_089_clipped_2-0155|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2600192|2603008
SP_DID_089_clipped_2-0156|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2604032|2604544
SP_DID_089_clipped_2-0157|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2605568|2607616
SP_DID_089_clipped_2-0158|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2608128|2778624
SP_DID_089_clipped_2-0159|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2780928|2837504
SP_DID_089_clipped_2-0160|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2838272|2838528
SP_DID_089_clipped_2-0161|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2839296|2964480
SP_DID_089_clipped_2-0162|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2968320|2970368
SP_DID_089_clipped_2-0163|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2971136|2973184
SP_DID_089_clipped_2-0164|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2974208|2974976
SP_DID_089_clipped_2-0165|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2978304|2981376
SP_DID_089_clipped_2-0166|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2985472|2988800
SP_DID_089_clipped_2-0167|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|2993664|3012864
SP_DID_089_clipped_2-0168|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3013376|3016448
SP_DID_089_clipped_2-0169|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3016960|3018240
SP_DID_089_clipped_2-0170|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3018752|3019776
SP_DID_089_clipped_2-0171|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3021824|3022080
SP_DID_089_clipped_2-0172|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3022592|3025920
SP_DID_089_clipped_2-0173|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3030272|3030784
SP_DID_089_clipped_2-0174|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3037696|3039744
SP_DID_089_clipped_2-0175|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3047168|3049216
SP_DID_089_clipped_2-0176|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3050752|3051264
SP_DID_089_clipped_2-0177|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3051520|3051776
SP_DID_089_clipped_2-0178|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3062272|3064576
SP_DID_089_clipped_2-0179|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3065856|3072512
SP_DID_089_clipped_2-0180|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3074304|3075328
SP_DID_089_clipped_2-0181|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3076352|3082752
SP_DID_089_clipped_2-0182|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3087360|3089664
SP_DID_089_clipped_2-0183|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3089920|3200000
SP_DID_089_clipped_2-0184|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3201280|3214080
SP_DID_089_clipped_2-0185|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3215104|3383296
SP_DID_089_clipped_2-0186|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3383808|3385344
SP_DID_089_clipped_2-0187|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3388928|3390720
SP_DID_089_clipped_2-0188|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3393280|3585280
SP_DID_089_clipped_2-0189|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3585792|3587328
SP_DID_089_clipped_2-0190|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3587584|3590400
SP_DID_089_clipped_2-0191|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3591424|3830016
SP_DID_089_clipped_2-0192|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3830272|3836160
SP_DID_089_clipped_2-0193|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|3836416|4111872
SP_DID_089_clipped_2-0194|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4112896|4116736
SP_DID_089_clipped_2-0195|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4117248|4117504
SP_DID_089_clipped_2-0196|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4118272|4121344
SP_DID_089_clipped_2-0197|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4122112|4122880
SP_DID_089_clipped_2-0198|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4125184|4127744
SP_DID_089_clipped_2-0199|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4128000|4128512
SP_DID_089_clipped_2-0200|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4129792|4131840
SP_DID_089_clipped_2-0201|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4132608|4138496
SP_DID_089_clipped_2-0202|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4139264|4141056
SP_DID_089_clipped_2-0203|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4144128|4144896
SP_DID_089_clipped_2-0204|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4149760|4231168
SP_DID_089_clipped_2-0205|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4231936|4235776
SP_DID_089_clipped_2-0206|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4236032|4238080
SP_DID_089_clipped_2-0207|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4239104|4240896
SP_DID_089_clipped_2-0208|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4241152|4244480
SP_DID_089_clipped_2-0209|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4244736|4244992
SP_DID_089_clipped_2-0210|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4245504|4327424
SP_DID_089_clipped_2-0211|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4328704|4328960
SP_DID_089_clipped_2-0212|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4329216|4332032
SP_DID_089_clipped_2-0213|././SP_DID_089_segmentado/SP_DID_089_2/SP_DID_089_clipped_2.wav|4335360|4336128
